userID,top,top score,top ratio,p / n,p n score,p n ratio,anger,anticip,disgust,fear,joy,n,p,sad,sur,trust,sum emotions,total tweets,no of active days,no. of times night,least 1,least 2,least 3,least 4,least 5,least 6,least 7,most 1,most 2,most 3,most 4,most 5,most 6,most 7
anonymous249,trust,58,0.157608696,p,136,0.369565217,0.029,0.135,0.01,0.027,0.114,0.067,0.369565217,0.029,0.057,0.157608696,0.995173913,152,46,45,1,1,1,1,1,1,1,8,8,7,7,7,7,7
anonymous250,joy,14,0.152173913,p,21,0.22826087,0.021,0.119,0.021,0.032,0.152173913,0.141,0.22826087,0.097,0.065,0.119,0.995434783,63,24,1,1,1,1,1,1,1,1,13,13,6,5,3,3,2
anonymous251,joy,47,0.218604651,p,69,0.320930233,0.009,0.195,0.013,0.023,0.218604651,0.046,0.320930233,0.018,0.051,0.102,0.996534884,80,41,21,1,1,1,1,1,1,1,5,4,4,3,3,3,3
anonymous252,trust,134,0.148888889,p,229,0.254444444,0.037,0.141,0.03,0.051,0.142,0.071,0.254444444,0.05,0.073,0.148888889,0.998333333,638,60,68,3,4,5,5,5,5,5,23,21,20,20,19,17,17
anonymous253,trust,658,0.179487179,p,1030,0.280960175,0.025,0.129,0.021,0.029,0.168,0.062,0.28,0.029,0.073,0.179487179,0.995487179,529,52,1,1,1,1,2,3,4,4,20,19,18,18,17,17,16
anonymous254,joy,71,0.223974763,p,95,0.299684543,0.028,0.151,0.028,0.028,0.223974763,0.034,0.299684543,0.025,0.028,0.151,0.996659306,106,42,22,1,1,1,1,1,1,1,7,6,6,5,5,5,4
anonymous255,joy,11,0.215686275,p,16,0.31372549,0,0.156,0,0.019,0.215686275,0.019,0.31372549,0,0.156,0.117,0.996411765,29,25,4,1,1,1,1,1,1,1,2,2,2,2,1,1,1
anonymous256,joy,149,0.17087156,p,259,0.297018349,0.024,0.147,0.024,0.043,0.17087156,0.065,0.297018349,0.04,0.053,0.133,0.996889908,214,58,3,1,1,1,1,1,1,2,11,11,7,7,7,7,6
anonymous257,joy,113,0.208103131,p,160,0.2946593,0.016,0.193,0.011,0.036,0.208103131,0.049,0.2946593,0.04,0.06,0.088,0.995762431,136,60,43,1,1,1,1,1,1,1,16,11,6,4,4,3,3
anonymous258,trust,77,0.201044386,p,131,0.342036554,0.01,0.167,0.01,0.01,0.148,0.028,0.342036554,0.013,0.067,0.201044386,0.99608094,85,30,0,1,1,1,1,1,1,1,8,7,6,6,6,5,4
anonymous259,joy,37,0.221556886,p,49,0.293413174,0.023,0.149,0.005,0.023,0.221556886,0.041,0.293413174,0.017,0.059,0.161,0.99297006,27,19,1,1,1,1,1,1,1,1,4,3,3,2,1,1,1
anonymous260,joy,133,0.211446741,p,197,0.313195548,0.019,0.16,0.027,0.03,0.211446741,0.055,0.313195548,0.036,0.025,0.12,0.996642289,69,43,9,1,1,1,1,1,1,1,4,4,3,3,3,3,3
anonymous261,trust,113,0.164244186,p,215,0.3125,0.033,0.143,0.027,0.033,0.123,0.072,0.3125,0.036,0.052,0.164244186,0.995744186,157,40,59,1,1,1,1,1,1,1,12,11,11,11,10,9,7
anonymous262,joy,254,0.21219716,p,431,0.360066834,0.015,0.126,0.006,0.019,0.21219716,0.011,0.360066834,0.015,0.063,0.169,0.996263993,119,53,12,1,1,1,1,1,1,1,6,6,5,4,4,4,4
anonymous263,joy,79,0.194103194,p,115,0.282555283,0.061,0.085,0.058,0.024,0.194103194,0.078,0.282555283,0.027,0.081,0.105,0.995658477,34,24,6,1,1,1,1,1,1,1,6,3,2,2,2,2,2
anonymous264,anticip,19,0.28358209,p,19,0.28358209,0,0.28358209,0,0,0.283,0,0.28358209,0,0,0.149,0.999164179,26,19,7,1,1,1,1,1,1,1,4,3,2,2,1,1,1
anonymous265,joy,63,0.181556196,p,113,0.325648415,0.025,0.115,0.028,0.037,0.181556196,0.069,0.325648415,0.034,0.057,0.123,0.995204611,84,37,4,1,1,1,1,1,1,1,6,5,4,4,4,3,3
anonymous266,trust,14,0.141414141,p,20,0.202020202,0.08,0.08,0.04,0.111,0.09,0.131,0.202020202,0.08,0.04,0.141414141,0.995434343,24,18,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1
anonymous267,joy,149,0.187421384,p,256,0.322012579,0.023,0.15,0.012,0.023,0.187421384,0.036,0.322012579,0.02,0.06,0.162,0.995433962,151,51,26,1,1,1,1,1,1,1,10,8,7,7,5,5,5
anonymous268,joy,181,0.257467994,p,247,0.351351351,0.002,0.143,0.001,0.009,0.257467994,0.031,0.351351351,0.012,0.036,0.152,0.994819346,57,50,16,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous269,joy,87,0.223076923,p,100,0.256410256,0.035,0.182,0.028,0.035,0.223076923,0.061,0.256410256,0.038,0.046,0.092,0.996487179,61,56,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1
anonymous270,joy,59,0.153246753,p,138,0.358441558,0.023,0.119,0.023,0.038,0.153246753,0.057,0.358441558,0.041,0.075,0.109,0.996688312,49,37,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous271,joy,89,0.224747475,p,103,0.328282828,0.025,0.176,0.007,0.025,0.224747475,0.06,0.328282828,0.037,0.03,0.083,0.996030303,51,29,7,1,1,1,1,1,1,1,5,4,4,4,3,3,2
anonymous272,trust,40,0.216216216,p,71,0.383783784,0.01,0.162,0.005,0.005,0.189,0.01,0.383783784,0.005,0.01,0.216216216,0.996,11,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous273,trust,26,0.273684211,p,30,0.315789474,0.01,0.105,0,0.021,0.157,0.01,0.315789474,0.052,0.052,0.273684211,0.996473684,27,21,2,1,1,1,1,1,1,1,3,3,2,2,1,1,1
anonymous274,anticip,16,0.202531646,p,29,0.367088608,0.012,0.202531646,0,0,0.164,0.05,0.367088608,0.012,0.05,0.139,0.996620253,76,38,3,1,1,1,1,1,1,1,6,5,3,3,3,3,3
anonymous275,anticip,50,0.197628458,p,60,0.23715415,0.035,0.197628458,0.031,0.047,0.13,0.102,0.23715415,0.055,0.059,0.102,0.995782609,63,30,4,1,1,1,1,1,1,1,5,4,4,4,4,3,3
anonymous276,joy,247,0.253333333,p,331,0.339487179,0.019,0.106,0.012,0.03,0.253333333,0.049,0.339487179,0.034,0.063,0.09,0.995820513,115,44,17,1,1,1,1,1,1,1,5,5,5,4,4,4,4
anonymous277,trust,372,0.120936281,p,621,0.201885566,0.071,0.115,0.046,0.066,0.092,0.146,0.201885566,0.067,0.069,0.120936281,0.994821847,1410,60,133,2,2,4,4,4,4,4,65,54,54,52,52,50,50
anonymous278,anticip,91,0.168831169,p,197,0.365491651,0.007,0.168831169,0.009,0.087,0.144,0.07,0.365491651,0.0111,0.025,0.109,0.99642282,89,46,28,1,1,1,1,1,1,1,5,4,4,4,4,3,3
anonymous279,joy,30,0.201342282,p,48,0.322147651,0.02,0.167,0.013,0.02,0.201342282,0.02,0.322147651,0.02,0.033,0.181,0.997489933,23,18,2,1,1,1,1,1,1,1,3,2,2,2,1,1,1
anonymous280,trust,28,0.202898551,p,36,0.260869565,0.043,0.159,0.0144,0.036,0.137,0.079,0.260869565,0.043,0.021,0.202898551,0.996168116,29,27,5,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous281,joy,71,0.200564972,p,102,0.288135593,0.011,0.144,0.053,0.005,0.200564972,0.076,0.288135593,0.008,0.062,0.149,0.996700565,87,40,9,1,1,1,1,1,1,1,7,6,5,5,4,4,3
anonymous282,trust,61,0.190625,p,91,0.284375,0.028,0.131,0.021,0.018,0.153,0.081,0.284375,0.031,0.059,0.190625,0.997,97,50,20,1,1,1,1,1,1,1,6,6,4,3,3,3,3
anonymous283,joy,130,0.297482838,p,188,0.43020595,0.009,0.064,0.002,0.011,0.297482838,0.02,0.43020595,0.041,0.029,0.093,0.996688787,82,44,28,1,1,1,1,1,1,1,5,4,4,4,3,3,3
anonymous284,trust,248,0.181551977,p,421,0.308199122,0.017,0.142,0.015,0.022,0.17,0.043,0.308199122,0.03,0.067,0.181551977,0.995751098,324,54,14,1,1,1,1,1,2,2,16,15,14,13,12,12,12
anonymous285,joy,32,0.251968504,p,39,0.307086614,0.015,0.228,0.015,0.007,0.251968504,0.07,0.307086614,0.007,0.015,0.078,0.994055118,18,11,0,1,1,1,1,1,1,1,3,3,3,2,1,1,1
anonymous286,joy,142,0.225755167,p,191,0.303656598,0.023,0.133,0.012,0.023,0.225755167,0.042,0.303656598,0.027,0.063,0.143,0.995411765,83,47,15,1,1,1,1,1,1,1,7,6,3,3,3,3,3
anonymous287,joy,49,0.226851852,p,55,0.25462963,0.023,0.148,0.018,0.046,0.226851852,0.06,0.25462963,0.032,0.037,0.152,0.997481481,31,27,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1
anonymous288,joy,407,0.195579049,p,625,0.300336377,0.029,0.143,0.018,0.037,0.195579049,0.054,0.300336377,0.022,0.043,0.154,0.995915425,304,59,72,1,1,1,1,1,2,2,18,17,16,15,15,10,9
anonymous289,joy,231,0.164295875,p,400,0.284495021,0.041,0.098,0.039,0.067,0.164295875,0.105,0.284495021,0.064,0.029,0.105,0.996790896,219,60,52,2,2,2,2,2,2,2,7,6,6,6,6,6,6
anonymous290,joy,17,0.23943662,p,27,0.38028169,0,0.183,0,0.014,0.23943662,0.028,0.38028169,0,0.042,0.112,0.99871831,21,19,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous291,joy,167,0.278797997,p,197,0.328881469,0,0.115,0.021,0.006,0.278797997,0.041,0.328881469,0.05,0.041,0.115,0.996679466,56,39,2,1,1,1,1,1,1,1,4,3,3,3,2,2,2
anonymous292,anticip,181,0.151211362,p,314,0.262322473,0.054,0.151211362,0.022,0.067,0.13,0.096,0.262322473,0.045,0.03,0.138,0.995533835,557,58,18,1,2,2,2,2,3,3,116,51,33,25,19,15,13
anonymous293,trust,49,0.207627119,p,69,0.292372881,0.025,0.088,0.025,0.021,0.131,0.122,0.292372881,0.042,0.042,0.207627119,0.996,74,45,0,1,1,1,1,1,1,1,3,3,3,3,3,3,2
anonymous294,anticip,209,0.187443946,p,283,0.253811659,0.041,0.187443946,0.024,0.044,0.142,0.083,0.253811659,0.047,0.052,0.122,0.996255605,710,58,108,2,3,3,3,3,3,3,51,50,34,31,29,25,24
anonymous295,joy,198,0.172624237,p,440,0.383609416,0.014,0.13,0.006,0.013,0.172624237,0.043,0.383609416,0.016,0.048,0.169,0.995233653,473,60,48,2,2,3,4,4,4,4,21,17,16,15,12,12,12
anonymous296,joy,54,0.158823529,p,95,0.279411765,0.044,0.138,0.035,0.058,0.158823529,0.091,0.279411765,0.061,0.035,0.097,0.997235294,85,43,28,1,1,1,1,1,1,1,11,8,6,5,3,2,2
anonymous297,joy,57,0.213483146,p,76,0.284644195,0.014,0.146,0.022,0.018,0.213483146,0.022,0.284644195,0.018,0.089,0.168,0.995127341,62,59,27,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous298,joy,395,0.197302697,p,503,0.251248751,0.033,0.119,0.026,0.037,0.197302697,0.089,0.251248751,0.078,0.061,0.104,0.995551449,745,59,170,1,2,3,3,3,3,3,30,28,28,27,26,25,24
anonymous299,trust,49,0.192913386,p,63,0.248031496,0.031,0.129,0.023,0.078,0.106,0.094,0.248031496,0.039,0.055,0.192913386,0.995944882,84,43,5,1,1,1,1,1,1,1,9,4,3,3,3,3,3
anonymous300,joy,29,0.182389937,p,59,0.371069182,0.031,0.062,0.037,0.062,0.182389937,0.094,0.371069182,0.037,0.025,0.094,0.995459119,27,20,7,1,1,1,1,1,1,1,4,3,2,2,1,1,1
anonymous301,anticip,66,0.328358209,p,43,0.213930348,0,0.328358209,0,0.009,0.223,0.009,0.213930348,0.009,0,0.203,0.995288557,39,20,2,1,1,1,1,1,2,2,3,3,3,3,2,2,2
anonymous302,anticip,13,0.203125,p,19,0.296875,0.015,0.203125,0,0.046,0.14,0.078,0.296875,0.046,0.031,0.14,0.996,24,21,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous303,trust,10,0.333333333,p,13,0.433333333,0,0.066,0,0,0.166,0,0.433333333,0,0,0.333333333,0.998666667,21,19,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous304,joy,184,0.143302181,p,304,0.236760125,0.049,0.095,0.038,0.066,0.143302181,0.14,0.236760125,0.065,0.042,0.122,0.997062305,415,53,194,1,1,1,1,1,1,2,36,22,22,22,21,19,18
anonymous305,joy,117,0.218283582,p,177,0.330223881,0.098,0.113,0,0.001,0.218283582,0.1,0.330223881,0.003,0.005,0.126,0.994507463,79,54,23,1,1,1,1,1,1,1,5,5,4,4,3,2,2
anonymous306,joy,12,0.121212121,p,50,0.505050505,0.02,0.06,0.02,0.03,0.121212121,0.06,0.505050505,0.04,0.04,0.101,0.997262626,26,23,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous307,trust,517,0.142778238,p,827,0.228389948,0.068,0.105,0.042,0.073,0.126,0.112,0.228389948,0.061,0.037,0.142778238,0.995168186,885,57,247,1,2,2,3,3,4,4,41,40,32,31,28,28,27
anonymous308,surprise,43,0.300699301,p,46,0.321678322,0,0.083,0,0,0.076,0.013,0.321678322,0.097,0.300699301,0.104,0.995377622,31,17,11,1,1,1,1,1,1,1,11,4,2,1,1,1,1
anonymous309,joy,46,0.155932203,p,77,0.261016949,0.027,0.128,0.013,0.067,0.155932203,0.084,0.261016949,0.047,0.061,0.152,0.995949153,32,14,3,1,1,1,1,1,1,1,6,5,5,3,2,2,2
anonymous310,joy,210,0.198675497,p,328,0.310312204,0.031,0.14,0.01,0.05,0.198675497,0.056,0.310312204,0.034,0.034,0.131,0.994987701,197,60,11,1,1,1,1,1,1,1,8,6,6,6,6,5,5
anonymous311,joy,1041,0.254336672,p,1406,0.343513315,0.002,0.135,0,0.006,0.254336672,0.002,0.343513315,0.073,0.028,0.153,0.996849988,360,55,100,1,1,1,1,1,1,2,23,18,17,14,14,14,12
anonymous312,trust,363,0.122759554,p,715,0.241799121,0.058,0.105,0.04,0.079,0.119,0.12,0.241799121,0.066,0.047,0.122759554,0.998558674,1447,53,174,1,1,1,1,1,1,2,125,111,96,82,78,69,60
anonymous313,joy,124,0.187878788,p,278,0.421212121,0.018,0.122,0.012,0.021,0.187878788,0.022,0.421212121,0.036,0.062,0.095,0.997090909,132,60,4,1,1,1,1,1,1,1,6,5,5,4,4,4,4
anonymous314,anticip,130,0.139935414,p,276,0.297093649,0.043,0.139935414,0.015,0.047,0.133,0.101,0.297093649,0.037,0.052,0.132,0.997029064,238,53,10,1,1,1,1,1,1,1,30,10,9,8,8,8,7
anonymous315,trust,59,0.176119403,p,110,0.328358209,0.038,0.143,0.026,0.044,0.137,0.053,0.328358209,0.02,0.029,0.176119403,0.994477612,95,53,0,1,1,1,1,1,1,1,5,4,3,3,3,3,3
anonymous316,joy,47,0.291925466,p,60,0.372670807,0,0.13,0.012,0.006,0.291925466,0.012,0.372670807,0.043,0.055,0.074,0.996596273,49,29,5,1,1,1,1,1,1,1,8,4,3,2,2,2,2
anonymous317,joy,34,0.184782609,p,59,0.320652174,0.021,0.135,0.021,0.032,0.184782609,0.043,0.320652174,0.021,0.076,0.141,0.995434783,28,23,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1
anonymous318,joy,36,0.2,p,77,0.427777778,0.005,0.105,0.005,0.011,0.2,0.033,0.427777778,0.016,0.061,0.133,0.996777778,85,37,7,1,1,1,1,1,1,1,7,6,5,4,4,4,4
anonymous319,joy,51,0.238317757,p,66,0.308411215,0.028,0.102,0.023,0.028,0.238317757,0.065,0.308411215,0.028,0.056,0.121,0.997728972,54,36,7,1,1,1,1,1,1,1,3,3,3,2,2,2,2
anonymous320,anticip,20,0.173913043,p,40,0.347826087,0.008,0.173913043,0.026,0.017,0.156,0.069,0.347826087,0.017,0.095,0.086,0.99573913,270,56,21,1,1,1,1,2,2,2,13,13,12,12,10,9,9
anonymous321,joy,62,0.165775401,p,127,0.339572193,0.05,0.098,0.005,0.021,0.165775401,0.085,0.339572193,0.058,0.058,0.114,0.994347594,66,42,14,1,1,1,1,1,1,1,5,3,3,3,2,2,2
anonymous322,trust,662,0.154998829,p,1193,0.279325685,0.049,0.114,0.028,0.064,0.106,0.099,0.279325685,0.052,0.05,0.154998829,0.996324514,906,60,171,1,3,3,4,4,5,5,50,42,33,33,30,30,28
anonymous323,joy,527,0.190803765,p,843,0.305213613,0.023,0.117,0.014,0.037,0.190803765,0.052,0.305213613,0.032,0.063,0.163,0.997017379,1061,56,386,1,2,3,3,3,4,4,53,49,46,46,44,38,37
anonymous324,joy,215,0.233695652,p,279,0.30326087,0.009,0.153,0.007,0.039,0.233695652,0.021,0.30326087,0.015,0.053,0.163,0.996956522,109,54,15,1,1,1,1,1,1,1,5,5,5,5,4,3,3
anonymous325,joy,63,0.157107232,p,135,0.336658354,0.029,0.139,0.014,0.049,0.114,0.062,0.336658354,0.037,0.057,0.157107232,0.994765586,135,39,12,1,1,1,1,1,1,1,16,13,13,12,12,7,7
anonymous326,joy,52,0.169381107,p,92,0.299674267,0.032,0.094,0.039,0.052,0.169381107,0.097,0.299674267,0.058,0.058,0.097,0.996055375,54,37,5,1,1,1,1,1,1,1,3,3,3,3,2,2,2
anonymous327,joy,24,0.198347107,p,48,0.396694215,0.033,0.041,0.008,0.033,0.198347107,0.057,0.396694215,0.033,0.008,0.19,0.998041322,27,24,13,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous328,joy,142,0.203438395,p,239,0.342406877,0.015,0.146,0.004,0.022,0.203438395,0.042,0.342406877,0.047,0.083,0.091,0.995845272,127,59,4,1,1,1,1,1,1,1,5,5,4,4,4,4,4
anonymous329,joy,141,0.243103448,p,193,0.332758621,0.015,0.1,0.003,0.006,0.243103448,0.006,0.332758621,0.036,0.087,0.167,0.995862069,40,29,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2
anonymous330,joy,85,0.242857143,p,113,0.322857143,0.022,0.108,0.005,0.034,0.242857143,0.031,0.322857143,0.02,0.082,0.128,0.995714286,57,28,8,1,1,1,1,1,1,1,5,4,4,4,4,4,3
anonymous331,joy,71,0.214501511,p,89,0.268882175,0.045,0.178,0.027,0.039,0.214501511,0.072,0.268882175,0.039,0.033,0.081,0.997383686,243,50,27,1,1,1,1,1,1,1,20,16,14,13,12,11,9
anonymous332,joy,168,0.168,p,337,0.337,0.028,0.154,0.008,0.044,0.168,0.057,0.337,0.026,0.063,0.115,1,228,56,71,1,1,1,1,1,1,1,13,12,11,9,9,9,9
anonymous333,joy,97,0.193612774,p,208,0.415169661,0.015,0.167,0.011,0.017,0.193612774,0.043,0.415169661,0.025,0.001,0.105,0.992782435,192,54,36,1,1,1,1,1,1,1,9,8,7,7,7,6,6
anonymous334,joy,227,0.240466102,p,310,0.328389831,0.022,0.111,0.02,0.039,0.240466102,0.048,0.328389831,0.038,0.045,0.105,0.996855932,95,54,4,1,1,1,1,1,1,1,4,4,3,3,3,3,3
anonymous335,trust,108,0.181208054,p,162,0.271812081,0.052,0.115,0.006,0.065,0.14,0.075,0.271812081,0.053,0.036,0.181208054,0.995020134,139,54,41,1,1,1,1,1,1,1,7,7,5,5,4,4,4
anonymous336,joy,125,0.201612903,p,174,0.280645161,0.041,0.117,0.045,0.04,0.201612903,0.041,0.280645161,0.012,0.02,0.196,0.994258065,47,37,4,1,1,1,1,1,1,1,3,2,2,2,2,2,2
anonymous337,joy,92,0.283076923,p,114,0.350769231,0.006,0.153,0.003,0.009,0.283076923,0.009,0.350769231,0.009,0.089,0.086,0.997846154,24,19,5,1,1,1,1,1,1,1,3,2,2,2,1,1,1
anonymous338,joy,86,0.166023166,p,154,0.297297297,0.048,0.162,0.013,0.063,0.166023166,0.077,0.297297297,0.044,0.036,0.09,0.996320463,94,60,9,1,1,1,1,1,1,1,4,4,4,3,3,3,3
anonymous339,joy,17,0.175257732,p,24,0.24742268,0.041,0.175,0,0.061,0.175257732,0.061,0.24742268,0.03,0.061,0.144,0.995680412,16,12,4,1,1,1,1,1,1,1,3,2,2,1,1,1,1
anonymous340,anticip,41,0.112637363,p,214,0.587912088,0.032,0.112637363,0.005,0.013,0.104,0.019,0.587912088,0.01,0.021,0.09,0.994549451,48,47,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous341,joy,145,0.194109772,p,191,0.255689424,0.018,0.137,0.017,0.032,0.194109772,0.056,0.255689424,0.089,0.095,0.103,0.996799197,196,38,22,1,1,1,1,1,1,1,24,17,14,14,11,10,10
anonymous342,joy,8,0.140350877,p,17,0.298245614,0.087,0.105,0.035,0.035,0.140350877,0.087,0.298245614,0.035,0.052,0.122,0.996596491,51,26,10,1,1,1,1,1,1,1,4,4,4,3,3,3,3
anonymous343,joy,135,0.228426396,p,164,0.27749577,0.027,0.159,0.028,0.033,0.228426396,0.03,0.27749577,0.093,0.067,0.054,0.996922166,55,26,24,1,1,1,1,1,1,1,6,4,4,4,3,3,3
anonymous344,trust,41,0.196172249,p,58,0.277511962,0.023,0.172,0.009,0.033,0.172,0.028,0.277511962,0.023,0.062,0.196172249,0.995684211,50,25,0,1,1,1,1,1,1,1,4,4,4,3,3,3,2
anonymous345,joy,55,0.180921053,p,110,0.361842105,0.023,0.154,0.009,0.029,0.180921053,0.036,0.361842105,0.029,0.062,0.111,0.995763158,39,22,14,1,1,1,1,1,1,1,4,3,3,3,3,2,2
anonymous346,joy,69,0.26744186,p,87,0.337209302,0.007,0.155,0.003,0.015,0.26744186,0.031,0.337209302,0.019,0.003,0.158,0.995651163,49,25,16,1,1,1,1,1,1,1,5,5,4,3,3,3,2
anonymous347,trust,49,0.180811808,p,93,0.343173432,0.011,0.118,0.014,0.022,0.151,0.062,0.343173432,0.047,0.047,0.180811808,0.99598524,52,31,6,1,1,1,1,1,1,1,4,3,3,3,3,2,2
anonymous348,joy,84,0.270967742,p,98,0.316129032,0,0.145,0,0.003,0.270967742,0.003,0.316129032,0.045,0.093,0.122,0.998096774,16,16,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous349,joy,83,0.218421053,p,126,0.331578947,0.018,0.118,0.007,0.021,0.218421053,0.047,0.331578947,0.021,0.068,0.147,0.997,46,28,7,1,1,1,1,1,1,1,4,3,3,3,2,2,2
anonymous350,joy,148,0.242622951,p,165,0.270491803,0.016,0.165,0.018,0.006,0.242622951,0.029,0.270491803,0.026,0.077,0.147,0.997114754,106,51,7,1,1,1,1,1,1,1,11,6,6,6,5,3,3
anonymous351,joy,155,0.166130761,p,292,0.312968917,0.035,0.133,0.019,0.046,0.166130761,0.057,0.312968917,0.038,0.046,0.143,0.996099678,166,60,12,2,2,2,2,2,2,2,4,4,4,4,4,4,4
anonymous352,anticip,42,0.153284672,p,81,0.295620438,0.04,0.153284672,0.018,0.025,0.12,0.091,0.295620438,0.065,0.062,0.127,0.996905109,91,50,19,1,1,1,1,1,1,1,4,4,3,3,3,3,3
anonymous353,joy,56,0.189189189,p,80,0.27027027,0.033,0.138,0.037,0.047,0.189189189,0.081,0.27027027,0.037,0.033,0.131,0.996459459,58,34,0,1,1,1,1,1,1,1,9,7,4,4,2,2,2
anonymous354,joy,387,0.170860927,p,432,0.190728477,0.046,0.156,0.062,0.046,0.170860927,0.064,0.190728477,0.063,0.098,0.1,0.996589404,130,52,10,1,1,1,1,1,1,1,9,6,5,5,5,5,5
anonymous355,joy,74,0.155462185,p,120,0.25210084,0.048,0.14,0.033,0.056,0.155462185,0.086,0.25210084,0.052,0.044,0.13,0.996563025,70,39,10,1,1,1,1,1,1,1,5,4,4,3,3,3,2
anonymous356,joy,82,0.138983051,p,139,0.23559322,0.059,0.135,0.038,0.05,0.138983051,0.116,0.23559322,0.052,0.067,0.103,0.994576271,81,29,10,1,1,1,1,1,1,1,10,6,5,5,5,4,4
anonymous357,joy,23,0.160839161,p,35,0.244755245,0.034,0.16,0.041,0.027,0.160839161,0.097,0.244755245,0.027,0.09,0.111,0.992594406,26,20,1,1,1,1,1,1,1,1,3,2,2,2,2,1,1
anonymous358,joy,72,0.25,p,88,0.305555556,0.01,0.131,0.017,0.027,0.25,0.059,0.305555556,0.048,0.034,0.114,0.995555556,57,40,10,1,1,1,1,1,1,1,6,3,3,2,2,2,2
anonymous359,trust,128,0.186046512,p,252,0.36627907,0.015,0.129,0.005,0.021,0.146,0.046,0.36627907,0.026,0.055,0.186046512,0.995325581,129,41,0,1,1,1,1,1,1,1,18,11,7,6,5,4,4
anonymous360,joy,48,0.203389831,p,81,0.343220339,0.033,0.11,0.029,0.029,0.203389831,0.067,0.343220339,0.038,0.059,0.084,0.995610169,46,31,0,1,1,1,1,1,1,1,3,3,3,2,2,2,2
anonymous361,trust,39,0.176470588,p,62,0.280542986,0.054,0.108,0.027,0.04,0.144,0.081,0.280542986,0.04,0.045,0.176470588,0.996013575,224,60,50,1,1,1,1,1,1,1,10,9,9,8,8,7,7
anonymous362,joy,262,0.300114548,p,305,0.349369989,0.004,0.067,0.005,0.029,0.300114548,0.021,0.349369989,0.024,0.072,0.124,0.995484536,127,41,0,1,1,1,1,1,1,1,6,6,6,5,5,5,5
anonymous363,joy,83,0.198564593,p,138,0.330143541,0.043,0.129,0.021,0.038,0.198564593,0.062,0.330143541,0.04,0.033,0.102,0.996708134,128,48,19,1,1,1,1,1,1,1,16,6,5,5,5,5,4
anonymous364,joy,248,0.238461538,p,319,0.306730769,0.019,0.125,0.024,0.035,0.238461538,0.056,0.306730769,0.029,0.054,0.109,0.996192308,121,47,20,1,1,1,1,1,1,1,7,5,5,5,4,4,4
anonymous365,joy,55,0.20754717,p,92,0.347169811,0.037,0.105,0.022,0.03,0.20754717,0.045,0.347169811,0.041,0.033,0.128,0.995716981,189,49,9,1,1,1,1,1,1,1,9,9,8,8,7,7,6
anonymous366,joy,46,0.159722222,p,73,0.253472222,0.048,0.111,0.038,0.065,0.159722222,0.107,0.253472222,0.072,0.055,0.086,0.995194444,129,46,21,1,1,1,1,1,1,1,15,6,5,5,4,4,4
anonymous367,trust,166,0.140916808,p,329,0.279286927,0.051,0.139,0.014,0.065,0.129,0.073,0.279286927,0.043,0.063,0.140916808,0.997203735,287,50,12,1,1,1,2,2,2,2,23,16,16,13,10,9,9
anonymous368,joy,107,0.374125874,p,128,0.447552448,0.003,0.066,0,0,0.374125874,0.02,0.447552448,0.017,0.038,0.031,0.996678322,56,37,22,1,1,1,1,1,1,1,4,3,3,3,3,2,2
anonymous369,joy,134,0.189533239,p,184,0.260254597,0.043,0.12,0.035,0.048,0.189533239,0.091,0.260254597,0.041,0.057,0.111,0.995787836,155,51,44,1,1,1,1,1,1,1,16,10,9,7,6,6,5
anonymous370,anticip,30,0.193548387,p,48,0.309677419,0.019,0.193548387,0.038,0.019,0.167,0.038,0.309677419,0.019,0.051,0.141,0.995225806,38,30,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous371,joy,116,0.228346457,p,193,0.37992126,0.009,0.08,0.007,0.007,0.228346457,0.021,0.37992126,0.011,0.041,0.21,0.994267717,252,50,44,1,1,1,1,1,1,1,23,18,17,12,11,10,9
anonymous372,trust,42,0.132911392,p,89,0.28164557,0.05,0.107,0.041,0.06,0.117,0.11,0.28164557,0.053,0.044,0.132911392,0.996556962,57,38,0,1,1,1,1,1,1,1,3,3,3,3,3,2,2
anonymous373,trust,8,0.13559322,p,26,0.440677966,0.033,0.118,0,0.05,0.118,0.067,0.440677966,0.033,0,0.13559322,0.995271186,24,21,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1
